"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval"
"18","finn-b-G6_MUSDYST","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Muscular dystrophy || id:finn-b-G6_MUSDYST","Inverse variance weighted","8",0.00325599668128146,0.00372371493821357,0.381903331735001
"19","ukb-b-20193","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","PCT where patients GP was registered: CENTRAL CHESHIRE PCT || id:ukb-b-20193","Wald ratio","rs1472554",-3.50160312525691,17.0512847838597,0.837293101699964
"20","ukb-b-20208","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: J45.9 Asthma, unspecified || id:ukb-b-20208","Inverse variance weighted","2",22.613718311839,21.9415681720626,0.302712653739884
"21","ukb-b-20211","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Illnesses of father: Diabetes || id:ukb-b-20211","Inverse variance weighted","26",0.529490049941531,0.705502117757463,0.452944483849364
"22","ukb-b-20214","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Attendance/disability/mobility allowance: Disability living allowance || id:ukb-b-20214","Inverse variance weighted","7",2.10547105787926,2.45590873708259,0.3912744971176
"23","ukb-b-20239","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: W90.3 Injection of therapeutic substance into joint || id:ukb-b-20239","Wald ratio","rs3104415",26.9417612935894,16.1169464881294,0.0945949787487724
"24","ukb-b-2024","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Single crust pastry intake || id:ukb-b-2024","Inverse variance weighted","2",-0.485256131962581,0.608398816467051,0.425105288321163
"25","ukb-b-20261","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Ever smoked || id:ukb-b-20261","Inverse variance weighted","76",0.472691559285579,0.23210404635077,0.0416951301715509
"26","ukb-b-20278","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - main OPCS: B27.4 Total mastectomy NEC || id:ukb-b-20278","Inverse variance weighted","2",10.707079379484,6.5627954436014,0.102788759526085
"27","ukb-b-20289","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis || id:ukb-b-20289","Inverse variance weighted","10",0.706359196064682,2.65729952511843,0.790379046228256
"28","ukb-b-2029","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: finasteride || id:ukb-b-2029","Inverse variance weighted","2",3.02293597260208,17.2329069988346,0.860752388234032
"29","ukb-b-20292","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Taking other prescription medications || id:ukb-b-20292","Inverse variance weighted","24",1.749260217626,0.502395459540441,0.00049798258531008
"30","ukb-b-20296","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Asthma || id:ukb-b-20296","Inverse variance weighted","94",0.236871125687756,0.262965073891696,0.367710467546767
"31","ukb-b-20300","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment speciality of consultant (recoded): Cardiology || id:ukb-b-20300","Inverse variance weighted","8",20.0001956272228,3.69741278269221,6.32925247651721e-08
"32","ukb-b-20332","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operation code: inguinal hernia repair || id:ukb-b-20332","Inverse variance weighted","5",-2.8223794227848,3.3275979059449,0.396341510401479
"33","ukb-b-20341","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Butternut squash intake || id:ukb-b-20341","Wald ratio","rs77569241",0.628450565267632,1.2298709986958,0.609358751588086
"34","ukb-b-2035","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Scotch pancake intake || id:ukb-b-2035","Inverse variance weighted","2",-0.0740068935896217,1.06914120031465,0.944813803981973
"35","ukb-b-20359","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - main OPCS: B28.5 Wire guided partial excision of breast || id:ukb-b-20359","Wald ratio","rs2420946",17.7352132659395,18.7390932621248,0.3439300383019
"36","ukb-b-20379","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: None of the above || id:ukb-b-20379","Inverse variance weighted","42",-2.9012038729454,0.475652318248891,1.06453167479519e-09
"37","finn-b-G6_MYONEU","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diseases of the myoneural junction and muscle || id:finn-b-G6_MYONEU","Inverse variance weighted","2",-0.030721470994145,0.0706538987999963,0.663695729974508
"38","ukb-b-20386","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: R07.2 Precordial pain || id:ukb-b-20386","Wald ratio","rs154239",7.02392035097304,12.8214419105063,0.583811324390502
"39","ukb-b-20432","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Hands-free device/speakerphone use with mobile phone in last 3 month || id:ukb-b-20432","Inverse variance weighted","4",0.991608077807022,0.641383889471193,0.122093804820663
"40","ukb-b-20437","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Current employment status: Full or part-time student || id:ukb-b-20437","Wald ratio","rs10180515",-21.270438431486,9.62234119519606,0.0270686562256398
"41","ukb-b-20450","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: Z50.4 Skin of leg NEC || id:ukb-b-20450","Wald ratio","rs34659644",11.7115995555125,10.9277523411672,0.283841340969034
"42","ukb-b-2047","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Age started smoking in former smokers || id:ukb-b-2047","Wald ratio","rs10928378",0.252720759606397,0.441258469154027,0.566829368432203
"43","ukb-b-20477","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - secondary ICD10: Z96.6 Presence of orthopaedic joint implants || id:ukb-b-20477","Inverse variance weighted","2",8.68533656296005,6.0920250772543,0.153957970864015
"44","ukb-b-20486","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","6mm asymmetry index (right) || id:ukb-b-20486","Inverse variance weighted","10",0.00617039632055864,0.0879295636133469,0.944054922773856
"45","finn-b-G6_MYOTDIS","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Mytonic disorders || id:finn-b-G6_MYOTDIS","Inverse variance weighted","8",-0.00373341231526954,0.00152525211061747,0.0143757516631957
"46","ukb-b-20498","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Number of incorrect matches in round || id:ukb-b-20498","Inverse variance weighted","31",0.315698664220287,0.159735124973021,0.048110792898877
"47","ukb-b-20509","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","PCT responsible for patient data: LIVERPOOL PCT || id:ukb-b-20509","Wald ratio","rs6490640",-15.0842529777722,9.6914371463407,0.119600740203489
"48","ukb-b-2053","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Health satisfaction || id:ukb-b-2053","Inverse variance weighted","2",1.10182399238821,0.978014718991665,0.259914835330256
"49","ukb-b-20531","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Leg fat percentage (right) || id:ukb-b-20531","Inverse variance weighted","352",0.395371072926318,0.0800877416503377,7.94457947805783e-07
"50","ukb-b-20544","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Nervous feelings || id:ukb-b-20544","Inverse variance weighted","48",0.200899847698164,0.370915837133306,0.588072115210405
"51","finn-b-G6_NARCOCATA","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Narcolepsy and cataplexy || id:finn-b-G6_NARCOCATA","Wald ratio","rs9270984",-0.0317035649789312,0.0105009698347937,0.00253519903983779
"52","ukb-b-2084","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Number of correct matches in round || id:ukb-b-2084","Wald ratio","rs17140370",0.107707117420953,1.37326574711715,0.937484918701927
"53","ukb-b-2091","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Noisy workplace || id:ukb-b-2091","Wald ratio","rs8114802",0.446549317378574,0.497376068950119,0.369286735701076
"54","ukb-b-2094","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Weight change compared with 1 year ago || id:ukb-b-2094","Wald ratio","rs429358",-3.94173585772977,0.833165742523056,2.23378569079525e-06
"55","ukb-b-2102","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Longest period of depression || id:ukb-b-2102","Wald ratio","rs138662324",-0.252664682158633,0.534136739005185,0.636189130804846
"56","ukb-b-2108","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - main OPCS: X35.2 Intravenous chemotherapy || id:ukb-b-2108","Wald ratio","rs12909360",-3.14685314685315,10.2272727272727,0.75831647352629
"57","finn-b-G6_NERPLEX","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Nerve, nerve root and plexus disorders || id:finn-b-G6_NERPLEX","Wald ratio","rs4147202",0.0706051873198847,0.180115273775216,0.695058213802208
"58","ukb-b-2122","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Ankle spacing width (left) || id:ukb-b-2122","Inverse variance weighted","186",0.0768665129056,0.0423729094533044,0.0696702589760219
"59","ukb-b-2134","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Past tobacco smoking || id:ukb-b-2134","Inverse variance weighted","93",-0.183466643447128,0.0751128515381058,0.0145840448690355
"60","ukb-b-2148","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Facial ageing || id:ukb-b-2148","Inverse variance weighted","73",-0.31376246148124,0.211811887092938,0.138519715777175
"61","ukb-b-2160","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: C61 Malignant neoplasm of prostate || id:ukb-b-2160","Inverse variance weighted","10",1.99164862907155,2.63511259691155,0.449762169708955
"62","ukb-b-2183","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Number of oatcakes with  butter/margarine || id:ukb-b-2183","Inverse variance weighted","3",1.00584572431836,0.983587008802328,0.306482751591794
"63","finn-b-AD_U_EXMORE","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Alzheimer<c3><95>s disease (undefined) (more controls excluded) || id:finn-b-AD_U_EXMORE","Wald ratio","rs429358",0.0389507154213036,0.00823302293890529,2.23378569079525e-06
"64","ukb-b-2189","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: Z28.6 Sigmoid colon || id:ukb-b-2189","Wald ratio","rs2337113",-5.49047402756218,5.49047402756218,0.317310507862914
"65","ukb-b-2205","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - secondary ICD10: Z82.4 Family history of ischaemic heart disease and other diseases of the circulatory system || id:ukb-b-2205","Inverse variance weighted","3",51.4176211293962,5.69674442779087,1.78402793275484e-19
"66","ukb-b-2209","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Oily fish intake || id:ukb-b-2209","Inverse variance weighted","60",0.0588484506711198,0.129997333114814,0.650772214337183
"67","ukb-b-2219","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","PCT where patients GP was registered: CROYDON PCT || id:ukb-b-2219","Wald ratio","rs139667520",7.04416147385532,9.80764020590626,0.472614222941943
"68","ukb-b-2221","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Cherry intake || id:ukb-b-2221","Inverse variance weighted","3",0.0196749236655536,0.910807892287599,0.982765743290029
"69","ukb-b-2227","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Number of children fathered || id:ukb-b-2227","Inverse variance weighted","3",-0.0382617623661921,0.387399702514975,0.921324385603061
"70","ukb-b-223","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Current tobacco smoking || id:ukb-b-223","Inverse variance weighted","33",0.222979952256127,0.347670563555965,0.5212926270709
"71","ukb-b-2299","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Green bean intake || id:ukb-b-2299","Wald ratio","rs75384405",-0.111712052623422,0.752798336597472,0.882030476103033
"72","ukb-b-2303","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Body mass index (BMI) || id:ukb-b-2303","Inverse variance weighted","403",0.235908645973006,0.0410082541181355,8.78234041106194e-09
"73","ukb-b-2307","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: C50.9 Breast, unspecified || id:ukb-b-2307","Inverse variance weighted","11",3.3286956554958,1.707226711649,0.0512038020813633
"74","finn-b-G6_NEURO","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Neurological diseases || id:finn-b-G6_NEURO","Wald ratio","rs429358",1.31669865642994,0.27831094049904,2.23378569079525e-06
"75","ukb-b-2346","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Duration of moderate activity || id:ukb-b-2346","Inverse variance weighted","5",-0.154761785936257,0.432558404896022,0.72050615973649
"76","ukb-b-2393","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Never eat eggs, dairy, wheat, sugar: I eat all of the above || id:ukb-b-2393","Inverse variance weighted","24",-1.17124152592658,0.505162896599222,0.0204198687882035
"77","ukb-b-2399","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Destinations on discharge from hospital (recoded): Transfer to other NHS provider: General ward, young physically disabled, A&E || id:ukb-b-2399","Inverse variance weighted","2",72.6320021987402,19.3340651702282,0.000172178658572053
"78","finn-b-G6_NEURODEG","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Other degenerative diseases of the nervous system (G6_NEURODEG) || id:finn-b-G6_NEURODEG","Inverse variance weighted","4",0.0578720230796971,0.0125757587270437,4.18711928749506e-06
"79","ukb-b-2425","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Methods of admission to hospital (recoded): Emergency admission: Other injury || id:ukb-b-2425","Inverse variance weighted","2",1.77852123719021,8.55605220501371,0.835332786093743
"80","ukb-b-2468","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Parsnip intake || id:ukb-b-2468","Inverse variance weighted","2",0.622699311094378,1.39173075548505,0.654566061503164
"81","ukb-b-2482","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Years since last cervical smear test || id:ukb-b-2482","Wald ratio","rs11031006",0.917969489343983,0.700306620736647,0.189921689195556
"82","ukb-b-2506","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Eye problems/disorders: None of the above || id:ukb-b-2506","Wald ratio","rs4349859",-0.080205885019633,0.711391328000223,0.910232646103554
"83","ukb-b-2522","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operation code: removal of testicle/orchidectomy || id:ukb-b-2522","Inverse variance weighted","2",9.98805922688068,11.061157052152,0.366533840338753
"84","ukb-b-2525","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: Z47.2 Skin of temple || id:ukb-b-2525","Wald ratio","rs4920603",-34.6180622285123,14.2544962117404,0.0151584388774394
"85","ukb-b-2528","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operation code: spinal laminectomy || id:ukb-b-2528","Inverse variance weighted","6",12.6924170701075,4.94365271998252,0.0102459372604939
"86","ukb-b-2535","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Falls in the last year || id:ukb-b-2535","Inverse variance weighted","4",0.89194410166628,1.03628476506097,0.389395954537633
"87","finn-b-G6_OTHDEMYEL","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Other demyelinating diseases of the central nervous system || id:finn-b-G6_OTHDEMYEL","Wald ratio","rs9270189",-0.0565479228335205,0.0164336021230989,0.000579581837169201
"88","ukb-b-2582","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: O14.2 Sentinel lymph node || id:ukb-b-2582","Inverse variance weighted","2",14.0956050270886,12.9042521093965,0.274691370551794
"89","ukb-b-2592","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Non-cancer illness code, self-reported: irritable bowel syndrome || id:ukb-b-2592","Wald ratio","rs10512344",4.63104829883855,9.16993643252609,0.613541188759377
"90","ukb-b-2603","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Average monthly fortified wine intake || id:ukb-b-2603","Wald ratio","rs143924488",0.361307039009644,0.65999712105945,0.584078338481523
"91","ukb-b-2618","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Nitrogen dioxide air pollution; 2005 || id:ukb-b-2618","Inverse variance weighted","5",0.617874983056485,0.500892500548353,0.217371349608775
"92","ukb-b-2634","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Duration of heavy DIY || id:ukb-b-2634","Inverse variance weighted","2",-0.00610536053933067,0.249173590694665,0.980451838794364
"93","ukb-b-2703","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","PCT responsible for patient data: HALTON AND ST HELENS PCT || id:ukb-b-2703","Wald ratio","rs4282260",21.4356951708763,15.230625516149,0.159306615961581
"94","ukb-b-2709","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Year ended full time education || id:ukb-b-2709","Wald ratio","rs429358",1.6448551520412,0.347673465081595,2.23378569079525e-06
"95","ukb-b-2732","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Time from waking to first cigarette || id:ukb-b-2732","Inverse variance weighted","3",0.000911410543910078,0.197522226962501,0.996318400049155
"96","ukb-b-2772","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Getting up in morning || id:ukb-b-2772","Inverse variance weighted","71",0.0947051318561768,0.151499359011818,0.531892941147123
"97","ukb-b-2804","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: S52.50 Fracture of lower end of radius (closed) || id:ukb-b-2804","Inverse variance weighted","2",-1.5002833467525,7.17009592665631,0.834259529810206
"98","ukb-b-282","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Indian snacks intake || id:ukb-b-282","Inverse variance weighted","3",0.433517136985461,0.489290794739801,0.375611477856983
"99","ukb-b-2830","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Financial situation satisfaction || id:ukb-b-2830","Inverse variance weighted","2",0.402855520707864,0.3851656751299,0.295594327935636
"100","ukb-b-2846","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","6mm strong meridian angle (left) || id:ukb-b-2846","Wald ratio","rs7517255",0.102658864592958,0.379267471968427,0.786639705116003
"101","ukb-b-2862","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Beef intake || id:ukb-b-2862","Inverse variance weighted","14",-0.296585483535626,0.486716334244285,0.542285820449704
"102","ukb-b-2867","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Lettuce intake || id:ukb-b-2867","Wald ratio","rs4689507",-0.517400137388737,0.350779754161856,0.140212543422446
"103","ukb-b-288","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: folic acid product || id:ukb-b-288","Inverse variance weighted","2",13.3560632750089,3.58764811522536,0.000197032797961734
"104","ukb-b-2909","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Variation in diet || id:ukb-b-2909","Inverse variance weighted","15",1.08446471979688,0.474205416216258,0.0222011246581739
"105","ukb-b-2951","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operative procedures - secondary OPCS: Z50.1 Skin of arm || id:ukb-b-2951","Inverse variance weighted","2",1.12889013643595,10.3398884746653,0.913061171942327
"106","ukb-b-2953","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operation code: radical prostatectomy || id:ukb-b-2953","Inverse variance weighted","3",-16.6113063145742,9.26858367364993,0.0730983319337726
"107","ukb-b-2954","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Methods of discharge from hospital (recoded): Discharged on clinical advice/consent: Transfer within provider || id:ukb-b-2954","Inverse variance weighted","3",-0.771882325661917,5.36700676888881,0.885642695839145
"108","ukb-b-298","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Frequency of stair climbing in last 4 weeks || id:ukb-b-298","Inverse variance weighted","15",-0.392146397387039,0.18463714677146,0.0336805170777296
"109","ukb-b-2988","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Number of fluid intelligence questions attempted within time limit || id:ukb-b-2988","Inverse variance weighted","11",0.0304053760063626,0.0843666492697652,0.718551256097538
"110","finn-b-G6_PARKINSON_EXMORE","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Parkinson's disease (more controls excluded) || id:finn-b-G6_PARKINSON_EXMORE","Wald ratio","rs142042446",0.204862352520558,0.0529138362531284,0.000108113689582144
"111","ukb-b-2993","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Duration of light DIY || id:ukb-b-2993","Inverse variance weighted","2",0.570914952927222,0.772629300667472,0.459952660986682
"112","ukb-b-3005","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Operation code: arthroscopy nos || id:ukb-b-3005","Wald ratio","rs878639",0.428039436700101,5.27915305263458,0.93537747125395
"113","ukb-b-3018","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Age at death || id:ukb-b-3018","Wald ratio","rs6838375",0.123419944214185,0.162689926464153,0.448079492505683
